0, -0.0366663, 2.22045e-16
1, 0.114098, 3.85976e-17
2, 0.264285, 2.06432e-16
3, 0.413339, -2.87964e-16
4, 0.560708, 3.19189e-16
5, 0.705851, -8.32667e-17
6, 0.848235, 1.45717e-16
7, 0.987343, -3.33067e-16
8, 1.12267, -9.71445e-17
9, 1.25374, -4.02456e-16
10, 1.38009, -1.66533e-16
11, 1.50127, -6.66134e-16
12, 1.61686, -2.77556e-16
13, 1.72649, -5.82867e-16
14, 1.82978, -2.77556e-16
15, 1.92641, -7.77156e-16
16, 2.01608, 1.11022e-16
17, 2.09852, -2.77556e-16
18, 2.17349, 1.11022e-16
19, 2.2408, -3.88578e-16
20, 2.30028, 3.33067e-16
21, 2.3518, -1.11022e-16
22, 2.39528, 2.22045e-16
23, 2.43065, -3.88578e-16
24, 2.4579, -4.996e-16
25, 2.47706, -7.77156e-16
26, 2.48817, -1.66533e-16
27, 2.49132, -7.21645e-16
28, 2.48664, -5.82867e-16
29, 2.4743, -6.38378e-16
30, 2.45448, -3.19189e-16
31, 2.4274, -3.40006e-16
32, 2.39333, 2.01373e-16
33, 2.35256, -1.31839e-16
34, 2.30538, 2.22045e-16
35, 2.25214, 2.22045e-16
36, 2.19321, 4.16334e-16
37, 2.12896, 3.33067e-16
38, 2.05981, 5.55112e-16
39, 1.98616, 3.33067e-16
40, 1.90847, 1.66533e-16
41, 1.82718, 2.77556e-16
42, 1.74274, 3.88578e-16
43, 1.65563, 2.22045e-16
44, 1.56633, 3.33067e-16
45, 1.4753, 3.33067e-16
46, 1.38304, 3.60822e-16
47, 1.29, 2.22045e-16
48, 1.19668, 1.11022e-16
49, 1.10353, 2.77556e-17
50, 1.01101, 1.11022e-16
51, 0.919572, 3.05311e-16
52, 0.829642, 5.55112e-17
53, 0.741639, 1.59595e-16
54, 0.655964, 1.17961e-16
55, 0.572998, 2.67147e-16
56, 0.493098, 7.63278e-17
57, 0.416603, 1.73472e-16
58, 0.343823, 1.78243e-16
59, 0.275045, 2.55438e-16
60, 0.210527, 1.50921e-16
61, 0.150501, 2.18575e-16
62, 0.0951677, 2.81893e-16
63, 0.0446989, 2.03396e-16
64, -0.000764298, -9.76818e-17
65, -0.0411117, -5.83301e-17
66, -0.0762646, -1.20997e-16
67, -0.106175, 1.04083e-16
68, -0.130828, -1.2013e-16
69, -0.150236, 5.40475e-17
70, -0.164447, -8.93383e-17
71, -0.173534, 8.32667e-17
72, -0.177604, -5.89806e-17
73, -0.176788, 5.55112e-17
74, -0.171247, 3.46945e-17
75, -0.161168, 1.38778e-16
76, -0.146761, 1.249e-16
77, -0.128262, 1.66533e-16
78, -0.105926, 2.77556e-16
79, -0.0800301, 3.05311e-16
80, -0.0508685, 2.22045e-16
81, -0.0187521, 8.32667e-17
82, 0.015994, 2.77556e-16
83, 0.053032, -5.55112e-17
84, 0.0920143, 1.66533e-16
85, 0.132585, 2.22045e-16
86, 0.174382, 4.44089e-16
87, 0.217041, 2.22045e-16
88, 0.260193, 3.88578e-16
89, 0.303474, 2.22045e-16
90, 0.346518, 5.55112e-17
91, 0.388969, -2.77556e-16
92, 0.430475, 2.77556e-17
93, 0.470693, -1.38778e-16
94, 0.509293, -1.38778e-17
95, 0.545958, -2.15106e-16
96, 0.580384, 2.06718e-17
97, 0.612286, 2.08167e-17
98, 0.641395, 1.11022e-16
99, 0.667465, 0
100, 0.69027, 1.38778e-16
101, 0.709604, 1.11022e-16
102, 0.725288, 4.44089e-16
103, 0.737166, 2.22045e-16
104, 0.745108, 2.77556e-16
105, 0.749011, 1.11022e-16
106, 0.748798, 5.55112e-16
107, 0.744417, 3.33067e-16
108, 0.735848, 4.44089e-16
109, 0.723094, 4.44089e-16
110, 0.706187, 3.88578e-16
111, 0.685187, 4.996e-16
112, 0.660179, 3.33067e-16
113, 0.631273, 3.88578e-16
114, 0.598607, 3.33067e-16
115, 0.562342, 3.33067e-16
116, 0.522662, 3.88578e-16
117, 0.479773, 3.60822e-16
118, 0.433902, 4.996e-16
119, 0.385295, 3.88578e-16
120, 0.334217, 4.44089e-16
121, 0.280949, 3.33067e-16
122, 0.225784, 4.57967e-16
123, 0.169031, 5.34295e-16
124, 0.111008, 4.71845e-16
125, 0.0520419, 4.82253e-16
126, -0.00753381, 2.18575e-16
127, -0.0673806, 3.5757e-16
128, -0.127157, 0
129, -0.186523, 1.32273e-16
130, -0.245137, 4.68375e-17
