0, 0, 0
1, 0.0368142, 0
2, 0.07362, 0
3, 0.110409, 0
4, 0.147173, 0
5, 0.183904, 0
6, 0.220594, 0
7, 0.257234, 0
8, 0.293815, 0
9, 0.330331, 0
10, 0.366771, 0
11, 0.403129, 0
12, 0.439396, 0
13, 0.475564, 0
14, 0.511625, 0
15, 0.54757, 0
16, 0.583392, 0
17, 0.619083, 0
18, 0.654634, 0
19, 0.690037, 0
20, 0.725286, 0
21, 0.760371, 0
22, 0.795286, 0
23, 0.830021, 0
24, 0.86457, 0
25, 0.898925, 0
26, 0.933079, 0
27, 0.967023, 0
28, 1.00075, 0
29, 1.03425, 0
30, 1.06752, 0
31, 1.10056, 0
32, 1.13334, 0
33, 1.16588, 0
34, 1.19815, 0
35, 1.23016, 0
36, 1.26189, 0
37, 1.29334, 0
38, 1.3245, 0
39, 1.35537, 0
40, 1.38594, 0
41, 1.4162, 0
42, 1.44614, 0
43, 1.47576, 0
44, 1.50506, 0
45, 1.53403, 0
46, 1.56265, 0
47, 1.59093, 0
48, 1.61887, 0
49, 1.64644, 0
50, 1.67365, 0
51, 1.7005, 0
52, 1.72697, 0
53, 1.75306, 0
54, 1.77877, 0
55, 1.80409, 0
56, 1.82901, 0
57, 1.85354, 0
58, 1.87766, 0
59, 1.90138, 0
60, 1.92468, 0
61, 1.94756, 0
62, 1.97003, 0
63, 1.99206, 0
64, 2.01367, 0
65, 2.03484, 0
66, 2.05558, 0
67, 2.07587, 0
68, 2.09572, 0
69, 2.11512, 0
70, 2.13407, 0
71, 2.15256, 0
72, 2.1706, 0
73, 2.18817, 0
74, 2.20528, 0
75, 2.22192, 0
76, 2.2381, 0
77, 2.2538, 0
78, 2.26903, 0
79, 2.28378, 0
80, 2.29805, 0
81, 2.31184, 0
82, 2.32516, 0
83, 2.33798, 0
84, 2.35033, 0
85, 2.36218, 0
86, 2.37355, 0
87, 2.38443, 0
88, 2.39482, 0
89, 2.40472, 0
90, 2.41413, 0
91, 2.42304, 0
92, 2.43147, 0
93, 2.4394, 0
94, 2.44684, 0
95, 2.45378, 0
96, 2.46024, 0
97, 2.4662, 0
98, 2.47166, 0
99, 2.47664, 0
100, 2.48113, 0
101, 2.48512, 0
102, 2.48863, 0
103, 2.49165, 0
104, 2.49418, 0
105, 2.49623, 0
106, 2.49779, 0
107, 2.49887, 0
108, 2.49947, 0
109, 2.49959, 0
110, 2.49924, 0
111, 2.4984, 0
112, 2.4971, 0
113, 2.49532, 0
114, 2.49308, 0
115, 2.49037, 0
116, 2.4872, 0
117, 2.48357, 0
118, 2.47948, 0
119, 2.47494, 0
120, 2.46995, 0
121, 2.46451, 0
122, 2.45863, 0
123, 2.45231, 0
124, 2.44554, 0
125, 2.43835, 0
126, 2.43073, 0
127, 2.42268, 0
128, 2.41421, 0
129, 2.40533, 0
130, 2.39603, 0
131, 2.38632, 0
132, 2.37622, 0
133, 2.36571, 0
134, 2.3548, 0
135, 2.34351, 0
136, 2.33184, 0
137, 2.31978, 0
138, 2.30735, 0
139, 2.29455, 0
140, 2.28138, 0
141, 2.26786, 0
142, 2.25398, 0
143, 2.23976, 0
144, 2.22519, 0
145, 2.21029, 0
146, 2.19506, 0
147, 2.1795, 0
148, 2.16362, 0
149, 2.14743, 0
150, 2.13093, 0
151, 2.11413, 0
152, 2.09704, 0
153, 2.07966, 0
154, 2.06199, 0
155, 2.04405, 0
156, 2.02584, 0
157, 2.00737, 0
158, 1.98864, 0
159, 1.96966, 0
160, 1.95044, 0
161, 1.93098, 0
162, 1.91129, 0
163, 1.89138, 0
164, 1.87125, 0
165, 1.85092, 0
166, 1.83038, 0
167, 1.80964, 0
168, 1.78872, 0
169, 1.76761, 0
170, 1.74633, 0
171, 1.72488, 0
172, 1.70327, 0
173, 1.68151, 0
174, 1.6596, 0
175, 1.63755, 0
176, 1.61537, 0
177, 1.59307, 0
178, 1.57064, 0
179, 1.54811, 0
180, 1.52547, 0
181, 1.50273, 0
182, 1.47991, 0
183, 1.457, 0
184, 1.43402, 0
185, 1.41097, 0
186, 1.38786, 0
187, 1.36469, 0
188, 1.34148, 0
189, 1.31823, 0
190, 1.29494, 0
191, 1.27163, 0
192, 1.2483, 0
193, 1.22496, 0
194, 1.20162, 0
195, 1.17827, 0
196, 1.15494, 0
197, 1.13162, 0
198, 1.10833, 0
199, 1.08506, 0
200, 1.06183, 0
201, 1.03865, 0
202, 1.01551, 0
203, 0.992435, 0
204, 0.969419, 0
205, 0.946473, 0
206, 0.923603, 0
207, 0.900816, 0
208, 0.878117, 0
209, 0.855514, 0
210, 0.833012, 0
211, 0.810618, 0
212, 0.788338, 0
213, 0.766178, 0
214, 0.744144, 0
215, 0.722241, 0
216, 0.700477, 0
217, 0.678856, 0
218, 0.657384, 0
219, 0.636067, 0
220, 0.614911, 0
221, 0.59392, 0
222, 0.573101, 0
223, 0.552459, 0
224, 0.531999, 0
225, 0.511726, 0
226, 0.491645, 0
227, 0.471762, 0
228, 0.452081, 0
229, 0.432606, 0
230, 0.413344, 0
231, 0.394297, 0
232, 0.375472, 0
233, 0.356872, 0
234, 0.338502, 0
235, 0.320365, 0
236, 0.302467, 0
237, 0.284811, 0
238, 0.267401, 0
239, 0.250241, 0
240, 0.233335, 0
241, 0.216686, 0
242, 0.200298, 0
243, 0.184175, 0
244, 0.168319, 0
245, 0.152734, 0
246, 0.137423, 0
247, 0.12239, 0
248, 0.107636, 0
249, 0.0931653, 0
250, 0.07898, 0
251, 0.0650827, 0
252, 0.051476, 0
253, 0.0381622, 0
254, 0.0251435, 0
255, 0.0124221, 0
256, 2.22045e-16, 0
257, -0.0121209, 0
258, -0.0239389, 0
259, -0.0354522, 0
260, -0.0466593, 0
261, -0.0575587, 0
262, -0.0681491, 0
263, -0.0784293, 0
264, -0.0883982, 0
265, -0.0980547, 0
266, -0.107398, 0
267, -0.116427, 0
268, -0.125142, 0
269, -0.133542, 0
270, -0.141626, 0
271, -0.149394, 0
272, -0.156846, 0
273, -0.163982, 0
274, -0.170802, 0
275, -0.177305, 0
276, -0.183493, 0
277, -0.189366, 0
278, -0.194924, 0
279, -0.200168, 0
280, -0.205097, 0
281, -0.209715, 0
282, -0.21402, 0
283, -0.218014, 0
284, -0.221699, 0
285, -0.225076, 0
286, -0.228145, 0
287, -0.230908, 0
288, -0.233368, 0
289, -0.235525, 0
290, -0.237381, 0
291, -0.238939, 0
292, -0.240199, 0
293, -0.241165, 0
294, -0.241839, 0
295, -0.242222, 0
296, -0.242317, 0
297, -0.242126, 0
298, -0.241653, 0
299, -0.240899, 0
300, -0.239867, 0
301, -0.238561, 0
302, -0.236983, 0
303, -0.235136, 0
304, -0.233023, 0
305, -0.230648, 0
306, -0.228013, 0
307, -0.225123, 0
308, -0.221979, 0
309, -0.218587, 0
310, -0.214949, 0
311, -0.21107, 0
312, -0.206952, 0
313, -0.2026, 0
314, -0.198018, 0
315, -0.193209, 0
316, -0.188177, 0
317, -0.182928, 0
318, -0.177464, 0
319, -0.17179, 0
320, -0.165911, 0
321, -0.15983, 0
322, -0.153552, 0
323, -0.147082, 0
324, -0.140423, 0
325, -0.133581, 0
326, -0.126561, 0
327, -0.119366, 0
328, -0.112001, 0
329, -0.104472, 0
330, -0.0967833, 0
331, -0.0889393, 0
332, -0.0809451, 0
333, -0.0728057, 0
334, -0.0645259, 0
335, -0.0561108, 0
336, -0.0475655, 0
337, -0.0388949, 0
338, -0.0301042, 0
339, -0.0211985, 0
340, -0.0121828, 0
341, -0.0030625, 0
342, 0.0061574, 0
343, 0.0154716, 0
344, 0.024875, 0
345, 0.0343623, 0
346, 0.0439282, 0
347, 0.0535675, 0
348, 0.0632749, 0
349, 0.0730452, 0
350, 0.0828731, 0
351, 0.0927532, 0
352, 0.10268, 0
353, 0.112649, 0
354, 0.122655, 0
355, 0.132691, 0
356, 0.142754, 0
357, 0.152837, 0
358, 0.162935, 0
359, 0.173044, 0
360, 0.183157, 0
361, 0.19327, 0
362, 0.203378, 0
363, 0.213475, 0
364, 0.223556, 0
365, 0.233617, 0
366, 0.243651, 0
367, 0.253655, 0
368, 0.263622, 0
369, 0.273548, 0
370, 0.283428, 0
371, 0.293257, 0
372, 0.30303, 0
373, 0.312742, 0
374, 0.322389, 0
375, 0.331965, 0
376, 0.341466, 0
377, 0.350887, 0
378, 0.360223, 0
379, 0.369471, 0
380, 0.378624, 0
381, 0.38768, 0
382, 0.396633, 0
383, 0.405479, 0
384, 0.414214, 0
385, 0.422833, 0
386, 0.431332, 0
387, 0.439707, 0
388, 0.447954, 0
389, 0.456069, 0
390, 0.464048, 0
391, 0.471887, 0
392, 0.479582, 0
393, 0.487129, 0
394, 0.494526, 0
395, 0.501767, 0
396, 0.50885, 0
397, 0.515771, 0
398, 0.522527, 0
399, 0.529114, 0
400, 0.535529, 0
401, 0.54177, 0
402, 0.547832, 0
403, 0.553713, 0
404, 0.55941, 0
405, 0.56492, 0
406, 0.570241, 0
407, 0.575369, 0
408, 0.580303, 0
409, 0.585039, 0
410, 0.589576, 0
411, 0.59391, 0
