0, 0.0104859, 1.88738e-15
1, 0.0196741, 1.62899e-15
2, 0.028862, 1.65566e-15
3, 0.0380497, 1.67382e-15
4, 0.0472368, 2.07928e-15
5, 0.0564234, 1.93053e-15
6, 0.0656093, 1.83382e-15
7, 0.0747943, 1.92088e-15
8, 0.0839784, 2.25384e-15
9, 0.0931613, 2.38037e-15
10, 0.102343, 2.51817e-15
11, 0.111523, 2.22131e-15
12, 0.120702, 2.59905e-15
13, 0.129879, 2.1387e-15
14, 0.139055, 2.21481e-15
15, 0.148228, 2.26772e-15
16, 0.1574, 2.4928e-15
17, 0.166569, 2.71571e-15
18, 0.175737, 2.73653e-15
19, 0.184901, 2.48326e-15
20, 0.194064, 2.42428e-15
21, 0.203223, 2.03396e-15
22, 0.21238, 2.08861e-15
23, 0.221534, 1.54043e-15
24, 0.230685, 1.88304e-15
25, 0.239832, 1.84228e-15
26, 0.248977, 1.90212e-15
27, 0.258118, 1.75034e-15
28, 0.267255, 1.77029e-15
29, 0.276389, 1.5838e-15
30, 0.285519, 1.95503e-15
31, 0.294645, 1.72085e-15
32, 0.303766, 2.31759e-15
33, 0.312884, 2.07299e-15
34, 0.321997, 2.00708e-15
35, 0.331106, 2.02095e-15
36, 0.340211, 1.98279e-15
37, 0.34931, 1.81105e-15
38, 0.358405, 1.6688e-15
39, 0.367495, 1.34615e-15
40, 0.376579, 1.73299e-15
41, 0.385659, 1.76942e-15
42, 0.394733, 1.80064e-15
43, 0.403801, 1.77636e-15
44, 0.412864, 1.92554e-15
45, 0.421922, 1.40166e-15
46, 0.430973, 1.49186e-15
47, 0.440018, 1.40166e-15
48, 0.449058, 2.23432e-15
49, 0.458091, 1.99146e-15
50, 0.467117, 1.91513e-15
51, 0.476137, 1.81452e-15
52, 0.485151, 2.2933e-15
53, 0.494158, 1.58207e-15
54, 0.503158, 1.43635e-15
55, 0.512151, 1.19696e-15
56, 0.521136, 1.24206e-15
57, 0.530115, 1.16226e-15
58, 0.539086, 1.35308e-15
