1	0.883668	0.431695	0.170673	0.0576372	0.0171948	0.00463453	0.00114667	

2	0.86192	0.463427	0.19318	0.0674701	0.0206042	0.00565024	0.00141675	

3	0.863455	0.461322	0.191626	0.066775	0.0203591	0.00557626	0.00139687	

4	0.863351	0.461466	0.191732	0.0668224	0.0203758	0.0055813	0.00139823	

5	0.863358	0.461456	0.191725	0.0668192	0.0203747	0.00558096	0.00139813	

6	0.863357	0.461457	0.191726	0.0668194	0.0203748	0.00558098	0.00139814	

7	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

8	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

9	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

10	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

11	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

12	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

13	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

14	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

15	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

16	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

17	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

18	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

19	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

20	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

21	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

22	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

23	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

24	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

25	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

26	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

27	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

28	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

29	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

30	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

31	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

32	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

33	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

34	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

35	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

36	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

37	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

38	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

39	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

40	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

41	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

42	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

43	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

44	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

45	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

46	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

47	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

48	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

49	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

50	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

51	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

52	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

53	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

54	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

55	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

56	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

57	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

58	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

59	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

60	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

61	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

62	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

63	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

64	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

65	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

66	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

67	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

68	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

69	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

70	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

71	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

72	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

73	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

74	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

75	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

76	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

77	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

78	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

79	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

80	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

81	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

82	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

83	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

84	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

85	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

86	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

87	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

88	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

89	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

90	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

91	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

92	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

93	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

94	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

95	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

96	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

97	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

98	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

99	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

100	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	
